date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,boost metabolism for weight loss,5,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,craving suppressant for weight loss,17,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,weight loss fat burner,27,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite,156,2,2.91,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 14,weight loss pills for men belly fat,25,1,1.8,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,men's fat burner,2,1,1.8,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b01e3cod8k,5,1,0.71,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0767sdtls,5,1,1.0,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b09c7sq7nq,17,1,1.0,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0ct66fprp,47,1,1.0,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0drrgwxyn,17,1,1.0,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0fhjfxfmt,17,1,1.0,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,lemme burn – metabolism & fat-burning capsules,3,1,1.38,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism booster capsules men,1,1,1.38,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism booster for me,1,1,1.38,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,moto capsule for metabolism,2,1,1.38,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,moto metabolism capsules,82,1,1.38,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermogenic fat burner,142,2,2.52,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 3,thermo gummies fat burner metabolism booster for woman,3,1,1.95,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,fat burner pills for men,5,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,applied nutrition green tea fat burner,7,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,best tummy fat burner,1,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,burn20 liquid fat burner,40,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner,806,2,3.0,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner for men,1258,6,8.77,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,868,5,7.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,glucomannan fat burner,99,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,l carnitine thermogenic fat burner,211,1,1.5,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,muscletech fat burner,3,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,night fat burner,175,2,3.0,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,no caffeine fat burner for men,6,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,non stimulant fat burner,10,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner,292,4,6.0,1,32.99
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner for men,15,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner for women,62,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,vpx meltdown fat burner,2,1,1.5,0,0.0
2025-12-04,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,fat burner,292,2,2.5,0,0.0
2025-12-04,B0DM43FG22  - Timeless - NAD+ - Defensive - Cambria  - Exact ASIN - 1,B0DM43FG22  - Timeless - NAD+ - Defensive - Cambria  - Exact ASIN - 1,b091mgwkt8,5,1,2.0,0,0.0
2025-12-04,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,b0ct7j7x98,19,1,0.36,0,0.0
2025-12-04,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,burn xt,2,1,0.72,0,0.0
2025-12-04,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,ignite,89,2,1.01,1,32.99
2025-12-04,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,metabolismo ultra poderoso frank suarez,5,1,0.54,0,0.0
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,119,9,26.28,3,62.97
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,b09dtn7p4w,2075,22,34.88,3,62.97
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,saffron 30mg,12,2,3.18,0,0.0
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,saffron capsules supplement,6,1,1.59,1,20.99
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b072k71972,325,3,3.64,1,20.99
2025-12-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b09dtn7p4w,307,2,2.98,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,3,1,2.0,1,20.99
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,saffron supplements,49,1,1.5,1,20.99
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron extract,7,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron supplements,1192,4,6.0,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplement,37,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplement 30mg,3,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplement for mood,2,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements,779,12,18.0,2,41.98
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements 30mg,3,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements for kids,10,1,1.46,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements standardized powder,1,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron with rosemary supplement,1,1,1.5,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,meonutrition saffron,3,1,1.26,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,organic saffron,56,1,1.15,1,20.99
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,saffron supplements,5,1,1.49,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,diet pills work fast for women,3,1,1.7,1,20.99
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,saffron gummies,223,1,1.7,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,b0dv5nbyn2,41,2,2.4,1,20.99
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,b072k71972,8,1,1.1,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,b0dswt7ggr,40,1,1.1,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,40,1,1.31,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,safron,211,1,1.51,0,0.0
2025-12-05,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Exact - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Exact - Cambria,appetite suppressants,19,1,2.84,0,0.0
2025-12-05,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz saffron,30,1,3.71,0,0.0
2025-12-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushrooms mood 1000mg,1,1,1.26,0,0.0
2025-12-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,nootropics mushrooms of new zealand,2,1,1.26,0,0.0
2025-12-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,b0bt28f6wh,169,1,1.3,0,0.0
2025-12-05,B087QTGP1D - Mushroom Complex - *cordyceps mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *cordyceps mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,cordyceps mushroom capsules,17,1,2.0,0,0.0
2025-12-05,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,403,10,41.39,1,22.99
2025-12-05,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,104,1,1.68,0,0.0
2025-12-05,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,480,7,14.7,1,24.99
2025-12-05,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,166,1,2.0,0,0.0
2025-12-05,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b0cd8pv49d,193,3,6.87,0,0.0
2025-12-05,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,berberine hcl,15,1,2.29,0,0.0
2025-12-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine weight loss,99,1,1.4,1,24.99
2025-12-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine weight loss,8,1,1.34,1,24.99
2025-12-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 1,appetite suppressant berberine,5,1,2.32,0,0.0
2025-12-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 7,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 7,top weightloss pills,2,1,1.08,0,0.0
2025-12-05,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b087qtgp1d,4,1,1.18,0,0.0
2025-12-05,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 2,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 2,sea moss aceworkz,2,1,2.73,0,0.0
2025-12-05,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,ala supplement,1,1,1.1,0,0.0
2025-12-05,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,alcar,10,1,1.1,0,0.0
2025-12-05,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,supplement for adhd caffeine free,2,1,0.86,0,0.0
2025-12-05,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,alpha brain woman,2,1,2.77,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,abdominal fat burner for men,11,1,3.36,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,fat burner appetite suppressant,10,2,4.87,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,432,2,4.54,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,228,3,5.91,1,32.99
2025-12-05,B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',weight loss pills for men,8,1,2.2,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,acv green tea weight loss,3,1,0.36,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,842,4,5.84,0,0.0
2025-12-05,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,weight loss for men,35,1,1.41,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - *fat burner* - Exact - Ranking - Main Keywords - SKC- Cambria,B0CT7J7X98 - Ignite Fat Burner - *fat burner* - Exact - Ranking - Main Keywords - SKC- Cambria,fat burner,10,1,2.0,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,344,3,4.4,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,ignite supplement,7,1,1.65,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,metabolism ignite weight loss,49,3,0.72,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 15,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 15,fat burners for women,529,1,1.3,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 15,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 15,thermogenic fat burner,446,1,1.3,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,weight loss pills,371,1,1.0,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,weight loss pills for men,53,1,1.5,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,fat burners for women weight loss,527,1,1.5,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 5,super thermogenic fat burner & caloriburn,2,1,1.5,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite,77,1,1.5,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 10,night time fat burner men,2,1,1.8,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burner for men,391,1,1.32,0,0.0
2025-12-05,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 6,gnc burn 60 fat burner,52,1,1.8,0,0.0
